outlet_name,outletcode,location_hierarchy,sub_channel,coordinate,latitude,longitude,address,loginId
Onkar medicos,PH104249,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6441249,77.1028181,Wz-197/4B Mukherjee park,DSR-GT-DEL-783
MANTAN RETAIL PVT. LTD.,DS017214,Metro > ASE-GT-NCR-South > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,MG Supermarket,[object Object],28.5006228,77.1667481,"KH. No.-251, 252 And 255,MG Raod, Village Sultanpur, New Delhi-110030",DSR-GT-NCR-503
BABLI - 2 MEDICAL STORE,PH129482,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.672112,77.0676748,Main Nangloi Road,DSR-GT-NCR-652
Cost To Cost Pharmacy,PH054365,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6319945,77.1475003,"WZ-257-7, Inderpuri Main Market, New Delhi-110012",DSR-GT-NCR-424
Max Bazar (Burari),DS011728,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,MG Hypermarket,[object Object],28.7507839,77.1987365,"830/2/2 Kh No:830//1/2/2 , Lal Dara Village Burari, 100 Foota Road,New Delhi",DSR-GT-NCR-457
VERMA PET FOOD-Silver,PS010550,Metro > ASE-SPT-NCR-East > New Delhi > Delhi > North > New Delhi > North Metro SPT > India,Petshop,[object Object],28.66918914,77.28726428,"A-1094 ,G.D. colony , MAYUR VIHAR PHASE-3",DSR-SPT-NCR-530
Krishna medicos,PH108645,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6958307,77.0814028,H block 345 mangol puri delhi,DSR-NCR-037
JYOTI MEDICOS,PH130864,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.7154093,77.1594898,SHOP 69 SAHIPUR MARKET,DSR-NCR-031
TRUMED PHARMACEUTICALS,PH130010,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.674924,77.1623769,"SHOP NO 6,/58 896,LEKHU NAGAR",DSR-NCR-160
Pawar Medicos,PH082037,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.69374,77.07084,"E-2/503, Ground floor, Sultan Puri",DSR-NCR-032
LIFE LINE CHEMIST,PH081810,Metro > ASE-GT-NCR-South > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.4676623,77.1530753,"Shop No.-1,Ground Floor,Plot No.49,Kh.",DSR-GT-NCR-503
Vijay Medicos,PH110983,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6949977,77.0680155,Sultan Puri,DSR-NCR-032
Shri Kamal Medicos Agencies,PH021300,Metro > ASE-GT-NCR-South > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.5252115,77.2538533,C-8 Alaknanda Market Kalka ji New Delhi-110019,DSR-NCR-041
Unique I Pet Shop(ROA)-Silver,PS006023,Metro > ASE-SPT-NCR-East > New Delhi > Delhi > North > New Delhi > North Metro SPT > India,Petshop,[object Object],28.66918914,77.28726428,"B-146, Gali No-1 West Vinod Nagar Opp Press Appt. Patparganj",DSR-SPT-NCR-530
BHAI MEDICOS <B0021>,PH041132,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.7017502,77.0815019,P-2/28 SULTANPURINEW DELHI-110041,DSR-NCR-032
Delhi Pharmacy,PH092499,Metro > ASE-GT-NCR-East > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6130172,77.3119223,"23/230, Tirlok Puri, Delhi",DSR-NCR-154
Janta medicos,PH101480,Metro > ASE-GT-NCR-South > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.4951128,77.2353348,Shop no 1 gf k block,DSR-GT-NCR-610
The Family Store(ROA),TG008360,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Traditional Grocery,[object Object],28.626852,77.1475743,"R-44,INDERPURINEW DELHI-110012",DSR-GT-NCR-424
Satyam medicos,PH106295,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6720763,77.0676562,Shop no 3,DSR-GT-NCR-652
Hariyana Medicos,PH121557,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6949694,77.0681202,Sultan Puri,DSR-NCR-032
LIFE LINE MEDICARE,PH127162,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6752888,77.1836151,A-509/6 SHASTRI NAGAR,DSR-NCR-160
NEW CARE MEDICOSE OM,PH113939,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.62676212,77.04943248,E- 98a om vihar phase -3 40 feet,DSR-GT-NCR-760
MEDICINE HUB,PH108456,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.7094616,77.1686533,AA-165 GROUND FLOOR,DSR-NCR-031
Neha Medical Store,WP002750,Metro > ASE-GT-NCR-East > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Wholesale Pharmacy,[object Object],28.6241388,77.3224381,"Gazipur Dairy Farm, Gazipur,Delhi",DSR-NCR-154
Rs medical store,PH110101,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6720791,77.0676635,Kirari,DSR-GT-NCR-652
Joshi medicose,PH092747,Metro > ASE-GT-NCR-South > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.5000901,77.2365705,C-192/devali school road  0,DSR-GT-NCR-772
Right Care Medicos,PH126579,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6487065,77.1160349,"3/143, Ramesh Nagar",DSR-GT-DEL-783
DOGGY POINT-Silver,PS022633,Metro > ASE-SPT-NCR-North-West 2 > Ncr > Delhi > North > New Delhi > North Metro SPT > India,Petshop,[object Object],28.67728,77.181995,"GROUND FLOOR, A-137/1, SHASTRI",FSA-SPT-NCR-019
GAURI MEDICINE  CENTRE,PH059917,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6519697,77.1014789,"Shop No . 23 , wz- 283,23,24,25 Maddi Wali Gali Vishnu Garden",DSR-GT-DEL-783
Garag medicos,PH110985,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6949781,77.0681032,Som bazar Road Sultan Puri,DSR-NCR-032
CHOPRA MEDICINE,PH110986,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.7096088,77.1550505,SHOP NO 1 BP BLOCK,DSR-NCR-031
SHUVRAT MEDICOS,PH130863,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.715284,77.1594082,SHOP no 68 SAHIPUR market,DSR-NCR-031
KUHU MEDICAL STORE,TG007357,Metro > ASE-GT-NCR-South > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Modern Pharmacy,[object Object],28.4935586,77.1647473,"MAIN ROAD,SULTANPUR",DSR-GT-NCR-503
SHREE BALA JI MEDICOS,PH121968,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6721146,77.0676254,"A-2 kh.No.-72/16,Ambica Enclave",DSR-GT-NCR-652
Dakshu medicos,PH111329,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.695834,77.0814351,"E-290, mangolpuri new delhi 110083",DSR-NCR-037
JAISWAL MEDICAL SHOP,PH080147,Metro > ASE-GT-NCR-South > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.4991307,77.2509629,"Shop no.1, property no k-1, kh.no.02, k-",DSR-GT-NCR-610
Yash medical,PH128921,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6958313,77.0814313,C-1/22 23 mangol puri delhi,DSR-NCR-037
JAI DURGA MEDICOS,PH130862,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.7152616,77.159345,SHOP NO 14 SAHIPUR MARKET,DSR-NCR-031
Medi-Aid Chemist,PH109958,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6486992,77.1160419,Wz-582 Vishnu Garden,DSR-GT-DEL-783
DIVYA MEDICAL STORE,PH055402,Metro > ASE-GT-NCR-South > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.4732132,77.1372526,"C-1,1B,Shop No.-5,Phase-4,Aya Nagar-7,New Delhi-110047",DSR-GT-NCR-503
Baniya Ki Dukaan Pvt.Ltd.(POOTH),DS013963,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,MG Hypermarket,[object Object],28.6818618,77.0568636,"plot no:-4  kh. no 48(4 Ground floor mange ram park blk- a, pooth kalan near bharmshakti  hospital ,Delhi 110086",DSR-NCR-160
Prakash Medicos,PH108646,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6655462,77.1445052,Shop no 114/b moti Nagar,DSR-GT-NCR-629
Ved chemist,PH118688,Metro > ASE-GT-NCR-South > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.4936137,77.230103,List 1931 ashtal mandir,DSR-GT-NCR-610
KASTURI PHARMACEUTICALS,PH128455,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6752288,77.1622054,2556 jain STHAUK ROAD TRI NAGAR,DSR-NCR-160
Satguru medicos,PH085395,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6958336,77.0814195,D-8 mangol puri new delhi83,DSR-NCR-037
Hare Krishna Pharmacy,PH112008,Metro > ASE-GT-NCR-South > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.4949603,77.22927701,"Gali No. 25, Budh Bazar Road",DSR-GT-NCR-572
NEW KRISHNA MEDICOS,PH058010,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6440257,77.1028419,"SHOP NO .3 A65 SHYAM NAGAR ,VISHNU GARDEN",DSR-GT-DEL-783
M R Traders(ROA),DS008819,Metro > ASE-GT-NCR-East > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,MG Supermarket,[object Object],28.61364,77.31475,"D1/189, New Kondli, New Kondli, East Delhi, Delhi, 110096",DSR-NCR-154
Pratik medical,PH109896,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6958392,77.0814333,"G-781 JJ colony, mangol puri",DSR-NCR-037
SHRI RAM MEDICOS,PH079501,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6467814,77.0951712,SHOP NO 2 GF PROPERTY NO B-,DSR-GT-DEL-783
Siddh nath medicos,PH108568,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.7388768,77.180043,Main sushant vihar road Uttrakhand,DSR-GT-NCR-857
Delhi medicos,PH123561,Metro > ASE-GT-NCR-East > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6105004,77.3123465,Trilokpuri Subhash MKT,DSR-GT-NCR-504
Yamini medical store,PH102346,Metro > ASE-GT-NCR-South > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.5235337,77.1787427,No 2 ward no 1 desu road,DSR-NCR-036
SHRI KRISHNA MEGA MART,DS023013,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Super Grocery,[object Object],28.7169642,77.1581883,SHOP NO G2-G5,DSR-NCR-031
SHIVANI MADICAL SORE,PH104328,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6751002,77.1589227,260/20 ONKAR NAGAR,DSR-NCR-160
Gulati Fish Aquarium & Pet Shop-Silver,PS000614,Metro > ASE-SPT-NCR-North-West 2 > New Delhi > Delhi > North > New Delhi > North Metro SPT > India,Petshop,[object Object],28.7075794,77.1106683,"F-25/74,Sec-7,Rohini,Delhi",DSR-SPT-NCR-400
AMRIT PHARMA,PH059606,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.7644371,77.1836007,"Shop. no. 1 , Amrit vihar bus Stand, Delhi -110084",DSR-GT-NCR-457
Lucky medicos,PH125653,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.7636407,77.1729182,B-1320 gali no-13 26ft road swaroop,DSR-GT-NCR-857
Medicine point,PH111593,Metro > ASE-GT-NCR-East > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6111258,77.3120462,"4/231, Subhash MKT,trilokpuri",DSR-GT-NCR-504
life care medicose,PH053677,Metro > ASE-GT-NCR-South > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.49465,77.2324989,"Rz-112B, gali number 15,tuglakabad extra",DSR-GT-NCR-572
SHAKTI THE MEDIPOINT,PH055838,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.611566,77.0698176,"Shop No-5,EG-31,INDER PURI,NEW DELHI110012",DSR-GT-NCR-424
Ajay medical,PH108647,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6958315,77.0813926,X-423 mangol puri delhi,DSR-NCR-037
ARUN MEDICOS,PH044158,Metro > ASE-GT-NCR-South > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.4995375,77.2323868,"L-ll -858,sani bazar Near Dewan public school sangam vihar N.D 62",DSR-GT-NCR-772
City Bazar,DS016697,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,MG Supermarket,[object Object],28.6722476,77.068162,"Plot No,225,Opp, Metro Pillar No,530, Mundka New Delhi 110041",DSR-GT-NCR-652
Shri Ram store,TG020091,Metro > ASE-GT-NCR-South > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Traditional Grocery,[object Object],28.4951633,77.2339329,Sani bazzar nala road opposite,DSR-GT-NCR-572
geeta chemist,PH053686,Metro > ASE-GT-NCR-South > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.4948139,77.2291766,"L 1st , 1076, asthal mandir bandh road",DSR-GT-NCR-610
Kunj Behari Traders(ROA),WP000466,Metro > ASE-GT-NCR-East > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Wholesale Grocery,[object Object],28.60296,77.32981833,"B-1/61, NEW KONDLI, MAYUR VIHAR PHASE 3, East Delhi, Delhi, 110096",DSR-NCR-154
Goyal Medical,PH081904,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.766878,77.1737406,Gali no.1 kh.no.14/23/21/ Main,DSR-GT-NCR-857
Mohit Medicos,PH131655,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6722548,77.0677294,"C-348, Balbir Vihar kirari, Delhi -",DSR-NCR-032
AMAN KWALITY STORE,DS018762,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Super Grocery,[object Object],28.6604529,77.1404068,"7-51 MOTI NAGAR ,NEW DELHI 110015",DSR-GT-NCR-629
THE MEDI CORNER,PH130867,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6777687,77.1651332,SHANI NAGAR MAIN ROAD,DSR-NCR-160
Right Medical store,PH081899,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.7626159,77.1761464,"Gali no.22 B, Block I.P Colony",DSR-GT-NCR-457
Kharbanda medipoint,PH096576,Metro > ASE-GT-NCR-South > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.5152421,77.1786948,"889/8,main bazar,mehrauli",DSR-GT-DEL-782
The Pet Food Shop(ROA)-Platinum,PS000730,Metro > ASE-SPT-NCR-North-West 1 > New Delhi > Delhi > North > New Delhi > North Metro SPT > India,Petshop,[object Object],28.56774333,77.15909,"C-9, Basement, C-Block Market Cross Road 7, Block C, Vasant Vihar, New Delhi, Delhi 110057",FSA-SPT-HAR-014
NEW RAJDHANI MEDICOS,PH109897,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.7076776,77.1552281,SHOP NO E-1 BQ MARKET,DSR-NCR-031
Kaushik medical,PH118095,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.7691545,77.1800279,Shop no-4 main road Nathu pura,DSR-GT-NCR-857
TRISHA MADICOSE,PH125571,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6746342,77.1805828,Shastri nagar main mkt,DSR-NCR-160
Modern medical store,PH121121,Metro > ASE-GT-NCR-East > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.5898728,77.3064701,"B-211, new Ashok Nagar nale wala",DSR-GT-NCR-504
Mahadev medicos,PH102066,Metro > ASE-GT-NCR-South > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.5232467,77.1747688,"177E , ward -2 mehrauli",DSR-GT-DEL-782
Govind Medical Store,PH110595,Metro > ASE-GT-NCR-South > Faridabad > Haryana > North > Faridabad > NCR-HAR > India,Pharmacy,[object Object],28.4995631,77.2922429,Shop No1 Nitya Prem Complex,DSR-GT-NCR-572
JANGID DEPARTMENT,PH107593,Metro > ASE-GT-NCR-South > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.5203244,77.167422,Kishan garh mahurali,DSR-NCR-036
Jyoti Parvatiya Medical,PH109898,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.7633568,77.1809424,Shop no 2 B-263 Gali no 4/A Amrit,DSR-GT-NCR-457
Rattan Super Mart,DS014965,Metro > ASE-GT-NCR-South > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,MG Supermarket,[object Object],28.4958976,77.1605096,"Khasra No.365, Sultanpur, Main Market , New Delhi- 110030",DSR-GT-DEL-782
TRISHA Medicos,PH045665,Metro > ASE-GT-NCR-South > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.5123575,77.2674053,372 G floor Bazar mohalla  T.K.D VILLAGE N.D.44,DSR-GT-NCR-572
SHRI RAM MEDICOS,PH110990,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.71136,77.1529108,BH WEST DDA MARKET SHOP NO,DSR-NCR-031
Sahara medicos,PH119641,Metro > ASE-GT-NCR-South > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.4976794,77.2267288,L- 1/8/508 budh bazar sangam vihar,DSR-GT-NCR-572
Pet Choice(ROA)-Gold,PS007919,Metro > ASE-SPT-NCR-North-West 1 > New Delhi > Delhi > North > New Delhi > North Metro SPT > India,Petshop,[object Object],28.5706456,77.2669268,Taimur Nagar Nfc,FSA-SPT-NCR-018
Aggarwal Medicos,PH050738,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6958416,77.0814297,"P-3-144, Near Eis Dispensary, Mangolpuri, New Delhi-110083",DSR-NCR-037
Prem pharmacy,PH098330,Metro > ASE-GT-NCR-South > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.4985592,77.2378854,Gali no 7 bhandh road,DSR-GT-NCR-610
SAANVI MEDICOS,PH080000,RoU > ASE-GT-NCR-South > Sangam vihar > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.4967871,77.234966,"Shop no.L-370, B/6, Sani bazar",DSR-GT-NCR-572
Healthcare pharmacy,PH116035,Metro > ASE-GT-NCR-South > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.50143998,77.23455861,Shop no.3 propert no. 714,DSR-GT-NCR-572
Baniya Ki Dukaan Pvt. Ltd.( Rohini Sec-21),MGH00136,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,MG Hypermarket,[object Object],28.6818924,77.0568158,"PLOT NO-1,KH.NO-768,771,2nd floor, Shiv Chowk, Karan Vihar, Phase-5,Sec-21,Rohini Delhi-110086",DSR-NCR-160
Kuber Medical Store,PH125656,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6487084,77.116066,RZ-110 Vishnu Garden,DSR-GT-DEL-783
Three S Medicose(ROA),PH005147,Metro > ASE-GT-NCR-South > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.5279799,77.2560753,SHOP NO 5-J-1 MAIN MARKET DDA FLATE Delhi-19,DSR-NCR-041
Ganesh medical,PH125655,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6958378,77.0814323,"Shop No 950, Main Rd, Block M,",DSR-NCR-037
Basant Lal Ramesh Chand,DS001186,Metro > ASE-GT-NCR-South > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,MG Supermarket,[object Object],28.4973232,77.1603174,"KN NO-368,CJH. MARKET,SULTANPUR",DSR-GT-NCR-503
Delhi medicos,PH107424,Metro > ASE-GT-NCR-South > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.5377024,77.2623281,"270 A, shop no.2,gali no.4,govindpuri",DSR-NCR-041
Gulshan medical,PH118096,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6958339,77.0814339,I block mangol puri 450 delhi,DSR-NCR-037
Pooja Pharmacy,PH130012,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.7693706,77.1786343,Plot no-190 192 194 kh no-13/5/3,DSR-GT-NCR-857
Shib Pharmacy,PH066702,Metro > ASE-GT-NCR-East > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6136995,77.331273,"A.300 Shop No,1 G D Colony MV3",DSR-NCR-154
Vasant Pet Shop(ROA)-Platinum,PS000731,Metro > ASE-SPT-NCR-North-West 1 > New Delhi > Delhi > North > New Delhi > North Metro SPT > India,Petshop,[object Object],28.5336,77.15188,"Masudpur, K-95, Main Road,, Nelson Mandela Rd, Sector C, Vasant Kunj, New Delhi, Delhi 110070",FSA-SPT-HAR-014
Bansal medical store,PH106309,Metro > ASE-GT-NCR-South > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.5189865,77.254978,Rz 2920/23 Jagdamba road t. K.,DSR-GT-NCR-572
LAXMI MEDICOS,PH109899,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.7122384,77.15143,24 U&V MARKET,DSR-NCR-031
KAMAL MADICAL STORE,PH130009,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6755355,77.1637859,Talab road tri nagar,DSR-NCR-160
Life Line Medicos,PH108626,Metro > ASE-GT-NCR-East > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6135956,77.3325715,"A-488,G D Colony MV-3 Delhi",DSR-NCR-154
Rahul Medicos,PH099058,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6951272,77.0679827,"C, Block Sultan Puri New Delhi",DSR-NCR-032
Vicky Medicos,PH087234,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6542556,77.1014954,"B1, 122,123, Vishnu Garden,",DSR-GT-DEL-783
Mangla Medicos,PH095088,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.760735,77.189525,Shop no 1 25th futa road Ajit Vihar,DSR-GT-NCR-457
Babu Medical Store,PH043413,Metro > ASE-GT-NCR-East > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6155931,77.3274434,"B442a,rajveer Colony",DSR-GT-NCR-504
OH MY DOG PET SHOP-Gold,PS021259,Metro > ASE-SPT-NCR-North-West 2 > New Delhi > Delhi > North > New Delhi > North Metro SPT > India,Petshop,[object Object],28.6388843,77.1055984,"D-69,Ajay enclave, Near Subhash",FSA-SPT-NCR-016
Om Store,PH092750,Metro > ASE-GT-NCR-South > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.4990668,77.2508138,14/1 second shiv mandir  0,DSR-GT-NCR-772
Sunshine healthcare,PH103111,Metro > ASE-GT-NCR-South > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.5380999,77.2616737,"166/3, main road govindpuri, new",DSR-GT-NCR-508
Lucky Enterprises(ROA)-Platinum,PS004667,Metro > ASE-SPT-NCR-North-West 2 > New Delhi > Delhi > North > New Delhi > North Metro SPT > India,Petshop,[object Object],28.6574562,77.121042,"76 C , Ac Block Shalimarbagh",FSA-SPT-NCR-019
DOG & CAT HEALTH CENTER-Silver,PS011365,Metro > ASE-SPT-NCR-East > New Delhi > Delhi > North > New Delhi > North Metro SPT > India,Petshop,[object Object],28.66918914,77.28726428,"NEW ASHOK NAGAR METRO STATION , PILLAR NO- 164",DSR-SPT-NCR-530
Sharma medicos,PH098565,Metro > ASE-GT-NCR-North > New Delhi > Delhi > North > New Delhi > NCR-HAR > India,Pharmacy,[object Object],28.6115434,77.0698416,Shop no B-832 budh nagar,DSR-GT-NCR-424
